#        cosT	        Emin	        Emax	     Ecenter	        Nsig	       dNsig	        Nbkg	       dNbkg	      RecEff	     dRecEff	        Ncrr	      dNcorr	         nMC	    nMCInput	       sigma	      dsigma	     chi2dof	      mshift	       gauss	           c	           p	           f	
      -0.925	     1470.97	      1464.5	     1467.74	     1263.39	 3.16958e-06	     903.994	 2.85522e-06	    0.234677	  0.00222746	     5383.54	     51.0983	       11100	       47299	     1.30473	   0.0124086	     7.81513	     13.3629	     10.4246	  -0.0667932	           6	    0.129024	
      -0.925	     1458.05	     1451.55	      1454.8	     1387.51	     54.0556	     686.438	     47.1406	    0.227125	  0.00190144	        6109	     243.432	       14268	       62820	     1.48628	    0.059232	     6.38318	     13.4178	     10.3506	   -0.654292	           6	    0.541134	
      -0.925	     1445.04	     1438.56	      1441.8	      1067.7	     49.1253	     809.236	     41.7548	    0.220505	  0.00180736	     4842.06	     226.292	       14885	       67504	     1.17005	   0.0546863	     8.17133	     14.4858	     6.70785	   -0.667661	           6	  6.7898e-09	
      -0.925	     1432.09	      1428.9	      1430.5	     1479.14	     41.2643	     527.409	     28.9028	    0.218917	  0.00200319	     6756.63	     198.374	       11943	       54555	     1.62298	   0.0476605	     5.84301	     11.7009	     11.7241	    -2.48161	           6	           1	
      -0.875	     1575.57	     1568.74	     1572.15	      1521.8	     84.5655	     993.601	     81.3803	    0.407516	  0.00442534	     3734.33	      211.44	        8480	       20809	     1.50164	   0.0850301	     6.30447	      18.108	      14.083	-4.15469e-09	           6	    0.105836	
      -0.875	     1562.04	     1555.44	     1558.74	     1980.41	     68.5003	     1733.61	     67.3667	    0.403446	  0.00389589	     4908.75	     176.281	       10724	       26581	     1.33127	   0.0478147	     11.3163	     17.7579	     11.1954	    -13.1179	           6	     0.84368	
      -0.875	     1548.89	     1542.34	     1545.61	     2389.91	        91.2	     1918.58	     88.5544	    0.415033	  0.00399052	     5758.36	     226.609	       10817	       26063	     1.46204	   0.0575425	     12.9408	      17.172	     10.6798	    -30.8353	           6	    0.225269	
      -0.875	     1535.81	     1529.29	     1532.55	     2618.54	     93.6768	     1966.38	      90.111	    0.411486	  0.00397985	     6363.62	     235.828	       10690	       25979	     1.56141	   0.0578715	     12.9304	     15.5339	     12.3394	    -26.3406	           6	    0.312993	
      -0.875	     1522.77	     1516.26	     1519.52	     2432.09	     92.2963	     2210.77	     91.0884	    0.408324	  0.00383745	     5956.29	     232.865	       11322	       27728	     1.45887	   0.0570422	     14.7718	     18.8638	     10.5802	    -14.5148	           6	    0.876468	
      -0.875	     1509.73	     1503.24	     1506.48	     2871.92	     222.604	     1939.76	     220.766	    0.417857	   0.0035635	     6872.98	     535.943	       13750	       32906	     1.66148	    0.129563	     12.4702	     16.3068	     13.5841	    -21.9672	           6	    0.393914	
      -0.875	     1496.78	     1490.32	     1493.55	     2847.99	     113.826	        2126	     110.622	    0.419709	   0.0033048	     6785.63	     276.415	       16129	       38429	     1.65724	   0.0675154	     13.9868	     17.8546	     12.7168	    -17.1924	           6	    0.474419	
      -0.875	     1483.88	     1477.41	     1480.64	     2748.64	     57.7768	     2353.43	     55.7661	    0.416985	  0.00305871	     6591.71	     146.753	       18585	       44570	     1.60213	   0.0356815	     15.5385	       17.46	     10.7656	    -15.0623	           6	           1	
      -0.875	     1470.97	      1464.5	     1467.74	     2903.51	     2774.21	     2156.35	     2529.13	    0.416413	  0.00279095	     6972.69	     6662.34	       22261	       53459	     1.68987	     1.61466	     14.4947	     17.4418	     9.78046	    -13.5621	           6	           1	
      -0.875	     1458.05	     1451.55	      1454.8	     3245.04	     63.4437	     2012.67	      67.145	    0.420242	  0.00257449	     7721.84	     158.208	       26645	       63404	     1.87867	   0.0385071	     13.0381	     15.7563	     11.3112	    -15.3931	           6	    0.504424	
      -0.875	     1445.04	     1438.56	      1441.8	     3575.96	     45.9623	     1940.92	     39.4196	    0.425088	  0.00252239	     8412.27	      119.09	       28401	       66812	     2.03276	   0.0288029	     12.2335	     15.7132	     11.5623	    -12.9718	           6	           1	
      -0.875	     1432.09	      1428.9	      1430.5	     3806.07	     67.1283	     1835.57	     55.5528	    0.429417	   0.0026907	     8863.34	     165.896	       25470	       59313	     2.12902	     0.03987	     12.9305	     15.9176	     10.7752	    -13.1487	           6	  5.8816e-08	
      -0.825	     1575.57	     1568.74	     1572.15	     1179.28	     83.2258	     1407.52	     84.5869	    0.412432	  0.00431801	     2859.34	     204.001	        9123	       22120	     1.14979	   0.0820364	     9.92422	     14.5075	     12.0096	    -17.8725	           6	     0.17502	
      -0.825	     1562.04	     1555.44	     1558.74	     2510.49	     133.242	     1560.01	     129.669	    0.402459	  0.00370195	     6237.87	     336.005	       11819	       29367	     1.69173	   0.0911314	     10.4524	     17.9592	     14.2459	    -23.4598	           6	    0.319304	
      -0.825	     1548.89	     1542.34	     1545.61	     2237.97	     79.1829	     2200.67	     80.2573	    0.406286	  0.00370748	     5508.37	     201.272	       12009	       29558	     1.39857	   0.0511096	     14.5217	      14.655	     10.4099	    -4.66971	           6	    0.325379	
      -0.825	     1535.81	     1529.29	     1532.55	      2421.3	     112.336	     2247.69	     111.571	    0.411152	  0.00370512	     5889.06	     278.329	       12314	       29950	     1.44497	   0.0682976	      14.943	     14.5091	     8.92143	    -16.3552	           6	    0.457453	
      -0.825	     1522.77	     1516.26	     1519.52	     2770.58	     132.263	     2033.15	     129.483	    0.412038	  0.00359972	     6724.08	     326.328	       13102	       31798	     1.64692	   0.0799332	     13.2446	     16.0067	     13.1641	    -29.1031	           6	   0.0563096	
      -0.825	     1509.73	     1503.24	     1506.48	     2699.05	     92.5614	     2376.77	     90.8094	    0.415536	  0.00329334	     6495.35	     228.623	       15920	       38312	     1.57019	   0.0552755	     16.3761	     15.6601	     10.8577	     -13.318	           6	    0.773731	
      -0.825	     1496.78	     1490.32	     1493.55	     2878.45	     108.718	     2331.62	     106.172	    0.417662	  0.00306154	     6891.81	     265.158	       18611	       44560	     1.68317	   0.0647667	     15.4446	       16.38	     11.1696	    -20.0504	           6	    0.342051	
      -0.825	     1483.88	     1477.41	     1480.64	     2992.79	     80.5269	     2211.98	     75.4511	    0.421482	  0.00287135	     7100.63	     197.085	       21547	       51122	     1.72582	   0.0479131	     14.8071	     16.3409	     10.7768	     -37.809	           6	    0.121579	
      -0.825	     1470.97	      1464.5	     1467.74	     3264.47	     118.304	      2264.6	     114.023	     0.42584	  0.00273042	     7665.94	     282.128	       24324	       57120	     1.85789	   0.0683843	     14.8298	     15.9504	     11.4542	    -16.9002	           6	    0.194145	
      -0.825	     1458.05	     1451.55	      1454.8	     3171.17	     2920.04	     2277.55	     2642.88	    0.427935	  0.00258209	      7410.4	     6823.72	       27467	       64185	      1.8029	     1.66016	     15.4042	     14.1797	     9.20562	    -23.4987	           6	    0.338547	
      -0.825	     1445.04	     1438.56	      1441.8	     3562.63	     116.623	     2284.83	     106.944	    0.431924	  0.00252743	     8248.27	     274.287	       29205	       67616	     1.99313	     0.06629	     15.3706	     15.6473	     11.4105	     -23.292	           6	    0.269689	
      -0.825	     1432.09	      1428.9	      1430.5	     3398.63	      29.509	     2587.24	     27.5192	    0.435193	  0.00262165	     7809.47	     82.5287	       27556	       63319	     1.87587	   0.0198563	     17.1551	     15.6042	     11.0181	    -14.6986	           6	           1	
      -0.775	     1575.57	     1568.74	     1572.15	     1304.26	      23.798	     1358.38	     24.0462	    0.385936	  0.00411596	     3379.46	     71.4236	        8792	       22781	     1.35894	   0.0287365	     8.83579	     16.2751	     10.6319	    -17.1071	           6	   0.0910168	
      -0.775	     1562.04	     1555.44	     1558.74	     2150.84	     95.3748	     1825.69	     93.6544	    0.390769	  0.00357273	     5504.13	     249.203	       11963	       30614	     1.49274	   0.0675907	     11.1425	     15.9009	     12.7787	    -6.82641	           6	    0.419241	
      -0.775	     1548.89	     1542.34	     1545.61	     2257.05	     107.271	     2005.69	     106.093	    0.388611	  0.00352005	        5808	     281.005	       12188	       31363	     1.47464	   0.0713523	      13.277	     16.0829	     11.2683	    -10.7414	           6	    0.700595	
      -0.775	     1535.81	     1529.29	     1532.55	     2216.55	     76.4355	     2275.35	      76.745	    0.398963	  0.00348842	     5555.79	     197.648	       13080	       32785	      1.3632	   0.0485028	     15.4361	     16.0823	     10.2286	    -12.6706	           6	    0.672145	
      -0.775	     1522.77	     1516.26	     1519.52	      2386.3	     91.6585	     2383.37	     91.6491	    0.395711	  0.00333497	     6030.41	      237.14	       14079	       35579	     1.47702	   0.0580892	     16.2485	     13.6223	     10.3899	    -16.1813	           6	     0.84319	
      -0.775	     1509.73	     1503.24	     1506.48	      2768.8	     91.4759	     2303.46	     88.9003	    0.400343	  0.00306716	     6916.08	     234.557	       17037	       42556	      1.6719	   0.0567108	     15.3829	     15.9097	     11.9965	    -36.0619	           6	    0.164418	
      -0.775	     1496.78	     1490.32	     1493.55	     2779.21	     94.2388	     2201.42	     91.5212	    0.411419	  0.00290366	     6755.18	     233.967	       20076	       48797	      1.6498	   0.0571498	      15.032	      15.324	     11.7448	    -16.1183	           6	    0.793064	
      -0.775	     1483.88	     1477.41	     1480.64	     3158.76	     99.3305	     2088.72	      93.789	    0.408972	  0.00270576	     7723.65	     248.196	       22846	       55862	     1.87725	   0.0603349	     13.8824	     16.4059	     12.5798	-0.000953674	           6	    0.345564	
      -0.775	     1470.97	      1464.5	     1467.74	     3242.85	     109.011	      2133.9	     103.807	    0.410313	  0.00260078	     7903.37	     270.359	       24890	       60661	     1.91543	   0.0655332	     14.3088	     15.8476	     11.5519	    -35.4523	           6	    0.153595	
      -0.775	     1458.05	     1451.55	      1454.8	     3192.34	     93.0345	     2256.82	     87.8735	    0.416076	  0.00252418	      7672.5	     228.393	       27171	       65303	     1.86666	   0.0555776	     15.0166	     14.9477	     11.0019	    -39.5121	           6	    0.119352	
      -0.775	     1445.04	     1438.56	      1441.8	      3262.3	     92.2103	     2526.77	     88.0289	    0.418875	  0.00247275	     7788.25	     224.888	       28695	       68505	     1.88197	   0.0543542	     16.5833	     14.9799	     9.85457	    -14.5887	           6	    0.785968	
      -0.775	     1432.09	      1428.9	      1430.5	     3535.33	     91.5486	     2263.07	     84.3353	    0.421622	  0.00251055	     8385.07	     222.801	       28204	       66894	     2.01414	   0.0535317	     15.2768	     15.3596	      10.265	    -25.4241	           6	    0.240072	
      -0.725	     1575.57	     1568.74	     1572.15	     1331.81	     61.3221	     1162.17	     60.2958	     0.34469	  0.00388767	     3863.78	     183.165	        7861	       22806	     1.55369	   0.0736617	     6.17381	     15.3256	      12.916	    -17.8752	           6	    0.201457	
      -0.725	     1562.04	     1555.44	     1558.74	     2032.78	    0.243294	     1983.12	    0.241618	    0.340146	  0.00327549	      5976.2	     57.5531	       10784	       31704	     1.62076	   0.0156395	     11.4608	     13.0601	     10.0157	    -17.0669	           6	     0.80646	
      -0.725	     1548.89	     1542.34	     1545.61	     2211.63	    0.451164	     1969.57	    0.436031	    0.338641	  0.00319274	     6530.91	     61.5884	       11250	       33221	     1.65819	    0.015669	     11.6355	     14.8084	     9.02255	   -0.620358	           6	 8.40473e-10	
      -0.725	     1535.81	     1529.29	     1532.55	     2324.36	     115.711	     2317.57	     115.676	    0.342793	  0.00310962	     6780.65	     343.112	       12152	       35450	     1.66373	   0.0841936	      14.921	     15.5532	     12.0513	    -11.4049	           6	    0.575265	
      -0.725	     1522.77	     1516.26	     1519.52	     2574.65	     99.4713	     2162.34	     97.3916	    0.349586	   0.0030272	     7364.86	       291.6	       13336	       38148	     1.80387	   0.0714295	     13.8212	     15.6148	     12.4992	    -5.33174	           6	    0.251801	
      -0.725	     1509.73	     1503.24	     1506.48	     2585.35	     95.6704	     2310.48	     97.0516	    0.344192	  0.00275902	     7511.35	     284.403	       15563	       45216	      1.8158	   0.0687603	     14.8665	     16.2443	     10.8243	-1.77198e-06	           6	   0.0405011	
      -0.725	     1496.78	     1490.32	     1493.55	     2664.17	     73.8797	     2284.34	     73.0678	     0.34888	  0.00258985	     7636.35	     219.219	       18147	       52015	     1.86501	   0.0535509	     14.7937	     14.7252	     8.33298	     -36.234	           6	   0.0701081	
      -0.725	     1483.88	     1477.41	     1480.64	     2861.96	     78.5078	     2445.04	     75.8056	    0.353918	  0.00244833	     8086.52	      228.77	       20896	       59042	     1.96545	   0.0556155	     16.5151	     15.1393	     11.5941	    -33.7071	           6	    0.185159	
      -0.725	     1470.97	      1464.5	     1467.74	     2976.34	     95.4586	     2366.26	     92.2433	    0.350678	  0.00235328	     8487.38	     278.106	       22206	       63323	     2.05697	   0.0674119	     16.0792	     16.4329	     10.9072	    -4.23603	           6	    0.474246	
      -0.725	     1458.05	     1451.55	      1454.8	     3060.32	     105.728	     2435.61	     102.983	    0.353941	  0.00228635	     8646.41	     303.894	       23965	       67709	     2.10361	    0.073946	     16.1378	      14.604	     10.1468	    -10.9207	           6	    0.674221	
      -0.725	     1445.04	     1438.56	      1441.8	     3509.44	       105.3	     2110.35	     110.117	    0.357827	  0.00225953	     9807.66	     300.722	       25079	       70087	     2.36995	   0.0726811	     13.1258	     14.2334	     10.5064	    -19.5345	           6	      0.6732	
      -0.725	     1432.09	      1428.9	      1430.5	     3356.11	     108.796	     2456.52	     104.605	    0.360657	  0.00227523	     9305.54	     307.319	       25127	       69670	     2.23524	    0.073832	     16.2975	     14.0213	     10.5864	    -29.2484	           6	   0.0935858	
      -0.675	     1575.57	     1568.74	     1572.15	     1328.96	     83.3386	     1386.24	      83.682	    0.334345	  0.00378063	     3974.82	     253.279	        7821	       23392	     1.59834	    0.101854	     7.98066	     15.8833	     10.6964	    -11.0907	           6	    0.757535	
      -0.675	     1562.04	     1555.44	     1558.74	     2129.04	     100.919	     1977.52	     100.415	    0.334345	  0.00320201	     6367.78	     307.939	       10903	       32610	     1.72696	   0.0835205	     11.2392	     15.1872	     11.8697	    -11.2182	           6	    0.848786	
      -0.675	     1548.89	     1542.34	     1545.61	     2109.32	      79.321	     2237.36	     80.0461	    0.328765	  0.00307338	     6415.88	     248.613	       11443	       34806	     1.62898	   0.0631299	     12.9696	     13.0953	      9.6503	    -11.5463	           6	    0.576948	
      -0.675	     1535.81	     1529.29	     1532.55	     2605.53	     104.938	     2290.74	     103.428	    0.331334	  0.00298559	     7863.76	     324.545	       12316	       37171	     1.92949	   0.0796403	     13.7274	     15.2216	     9.68835	    -7.20902	           6	    0.241859	
